interaction_id,user_id,product_id,event_type,rating,timestamp
17051,A30J7Z4RBOWHTO,B0002L5R78,purchase,5.0,2013-07-04
17052,A17WCM5NQXCER2,B007B31IAK,purchase,5.0,2014-02-19
17053,A5NJGY2RE6RDA,B0009IRUKG,purchase,5.0,2013-12-12
17054,A21S26XYPGXJZX,B0018C7FSO,wishlist,3.0,2008-09-11
17055,A2CTYNC4ZJ52N7,B004ABO7QI,purchase,5.0,2013-12-17
17056,A99K7S15XOQ45,B004NCY4H6,purchase,5.0,2014-07-08
17057,A3CMWSWT18EWP7,B002HWRJBC,purchase,5.0,2012-11-30
17058,A3NKRY7WK8CF5V,B005DOKIYG,purchase,5.0,2012-12-28
17059,A2APYRZ8SAVAIQ,B00005N6KG,purchase,5.0,2012-10-16
17060,A2AHTUMQC1O3M8,B004PA2B6C,purchase,5.0,2013-03-09
17061,A2DQ7LI02VJMKG,B001DZJVO2,add_to_cart,4.0,2009-09-14
17062,A3PPZ10KH7R6L8,B00BGA9WK2,purchase,5.0,2013-11-16
17063,A2RTXSIG1008AH,B004XO2C3W,view,2.0,2012-04-20
17064,ANUF70N7DJWQU,B0000AZK4D,purchase,5.0,2013-01-28
17065,A36JTTVPGP3KOZ,B0001VQ11U,purchase,5.0,2009-04-08
17066,ATWKGVNSWIOM6,B004IZN3XO,purchase,5.0,2011-12-28
17067,A1SEWFXOP5UCFL,B004TAYGAC,purchase,5.0,2013-04-29
17068,A1W91DBE0K3YU6,B007BY0MIS,purchase,5.0,2012-10-18
17069,AO965MCB9RUAG,B007SY4QTW,purchase,5.0,2014-06-09
17070,A20PVIOD4XU6Q5,B002VB5JCA,wishlist,3.0,2010-12-29
17071,A1JGHFDLLANQW8,B005GABZMQ,purchase,5.0,2012-05-18
17072,A18RZLFVFN6697,B002M3SHXA,purchase,5.0,2013-11-10
17073,AOJG1BGKCDHUO,B0007V46JI,purchase,5.0,2014-01-08
17074,A1NLOKTTTC7MCL,B0007LW2ZI,add_to_cart,4.0,2012-12-23
17075,A3U2SFQK6S7KM0,B000EU02YK,purchase,5.0,2013-03-18
17076,A2BWWJPTVI7EPT,B000UOC3QK,purchase,5.0,2010-09-12
17077,A3G6W6GSM0RFKD,B003B2N9CA,purchase,5.0,2010-03-17
17078,A195N77NYOW2PO,B001WM73P0,add_to_cart,4.0,2013-09-14
17079,A1SGG1HIYSHUQK,B009613MVS,purchase,5.0,2013-09-12
17080,A3R1O9LGYKO9IE,B000K52CWO,add_to_cart,4.0,2014-07-12
17081,AIMBE43AIBXIB,B001DY9DAK,purchase,5.0,2012-07-18
17082,A2MVPY9XVYST9H,B0055MBQOW,wishlist,3.0,2013-05-01
17083,A1ERWR5A8OVLDH,B002PY7OF8,wishlist,3.0,2009-12-03
17084,A1ZJF8YB4LZ356,1400501466,view,1.0,2011-12-19
17085,A3E68X8XPBF2VJ,B004V4IWHY,add_to_cart,4.0,2011-07-18
17086,A2OWUV765VSOFT,B002QEBM96,purchase,5.0,2010-02-04
17087,A1PH0SIPRL5J5Z,B005DOK8NW,purchase,5.0,2014-04-20
17088,A9IZWI6OP4KCV,B00CKAV9D0,add_to_cart,4.0,2014-02-10
17089,A3BGCHFP0ZSZJR,B00FY2SBR8,wishlist,3.0,2014-06-05
17090,A1LJMUISR7DW8J,B0040IWVBY,purchase,5.0,2014-03-03
17091,A20SE5CEGW5GBT,B000F0ELOG,purchase,5.0,2008-08-25
17092,A2053ZJUGCKUA5,B000067RC4,purchase,5.0,2013-03-28
17093,AHHBLJ8G4XH2M,B008V4TFDK,purchase,5.0,2012-12-18
17094,AE6APIV5K93KF,B0039RNGNY,purchase,5.0,2011-03-08
17095,A21CG827762IEF,B009NHAEXE,purchase,5.0,2013-04-26
17096,A22SC7FTL6I7EI,B000UTMDOC,add_to_cart,4.0,2013-09-03
17097,A2EZHZWYE1J5JT,B001RB2L44,add_to_cart,4.0,2010-07-08
17098,A3OTHWG8LLCLMU,B00C39TA84,add_to_cart,4.0,2013-06-15
17099,A2ETO08WOAK21V,B003ZX8B2S,add_to_cart,4.0,2012-09-14
17100,A2CDXJXED5IM45,B0085DZRDE,purchase,5.0,2013-09-12
17101,AEN9ZAYSCOD88,B0044T2Q9Q,view,2.0,2011-09-05
17102,A2TI5R93FF69UN,B00IN7P2LE,purchase,5.0,2014-03-12
17103,A39CUR83QW70CP,B005P99KX4,wishlist,3.0,2013-01-29
17104,A3D8Y8DBXTHSQE,B0096TKA7E,purchase,5.0,2014-03-27
17105,A8PELRDGP13TJ,B000AYKUUQ,purchase,5.0,2005-11-07
17106,A209NTWL1FX6ZD,B00A17I8LA,add_to_cart,4.0,2013-12-17
17107,A3K67UNIBXO76V,B007BJHETS,purchase,5.0,2014-07-10
17108,ASFCYIS3LVSRZ,B001L45O6O,purchase,5.0,2013-02-17
17109,A278V4RQOW79GG,B000IJXDFM,wishlist,3.0,2013-01-28
17110,A10M3MU3FI6AQG,B00AGA6FLC,purchase,5.0,2013-05-02
17111,ATXJPCPYG0II8,B006ZP8UOW,purchase,5.0,2014-07-13
17112,ACY1S8TZXUSRJ,B0081KKE4I,purchase,5.0,2013-12-21
17113,AD36ORLLI02BK,B002P8LZ68,view,1.0,2011-07-22
17114,A32XWY9RCSLIJJ,B004K8WPUQ,purchase,5.0,2014-06-10
17115,A108B8OUQ0GHNF,B001G2UF6U,purchase,5.0,2009-08-15
17116,A2W2TAONMZ1VT,B00006I5XC,purchase,5.0,2013-05-12
17117,A2L3868R9VQVAG,B000BDIREM,view,1.0,2012-08-14
17118,A1RT769D6RFQ29,B004B0WFSA,purchase,5.0,2014-04-04
17119,A1LKOIZXPQ9VG0,B008RW6R9Q,purchase,5.0,2013-08-27
17120,A31ME5JJDUAGRM,B0046OW9XM,purchase,5.0,2014-03-31
17121,ACH4CXZVH41T3,B007G5NNOW,purchase,5.0,2012-07-27
17122,A1AONWBGPRD0WF,B00507GV38,purchase,5.0,2014-05-05
17123,A3LJ3U9JPQR24O,B005H3I38Q,purchase,5.0,2012-02-29
17124,A1HXKO67ZFEIST,B000NSFLM6,purchase,5.0,2013-01-23
17125,ALCPJN7ASZCBA,B003LL2D0A,purchase,5.0,2010-07-07
17126,A3FW63AKS9LFVS,B0070EFUG8,purchase,5.0,2013-04-24
17127,A1KQVJGAC46ROE,B0052SCU8U,purchase,5.0,2013-09-17
17128,ABS2A1OWX5Q8,B003CEFK42,purchase,5.0,2013-01-30
17129,A25R9C93BTGGOA,B0001FTVEK,add_to_cart,4.0,2014-02-14
17130,A1MIMLDKU6AB82,B005DOK8NW,purchase,5.0,2012-12-27
17131,A2URZ8XSGQCGLU,B00104XCVO,purchase,5.0,2011-09-09
17132,A1AH3Y9B45J0WV,B000EGGPM2,purchase,5.0,2007-05-16
17133,A1IKFF85MKKIJW,B002LITT6U,view,1.0,2009-09-15
17134,AMOEJRWYVYL8A,B006U3O566,purchase,5.0,2014-04-24
17135,A39DHKYF6T4KSC,B003E2OFNY,purchase,5.0,2012-10-13
17136,A9GADKYN21JN,B006TZM6XO,add_to_cart,4.0,2014-03-19
17137,A2CUWCJHUPGL9W,B00BBAFYYA,purchase,5.0,2013-05-16
17138,A1U06AB2HQZKR4,B000OH1NYG,add_to_cart,4.0,2008-01-29
17139,AQIJ3ZEEVCIKU,B002R5AM7C,wishlist,3.0,2010-04-23
17140,A20TFWA6TWTCMD,B002Y6CJJ8,purchase,5.0,2010-06-26
17141,A37H473BZHX9P0,B0038DKP7Y,purchase,5.0,2014-04-22
17142,A1HZWHI3JLGZ5N,B0018QNYMG,add_to_cart,4.0,2011-11-20
17143,A2ADAXAKXU28SI,B008GVOVK0,add_to_cart,4.0,2014-07-02
17144,A2WVO1GLKA6KXY,B008GYLLWI,purchase,5.0,2012-10-29
17145,A3181WEV50G9OW,B00EVVGAC6,add_to_cart,4.0,2014-04-28
17146,A7EBKCAFQI1V9,B0068R9O1K,purchase,5.0,2014-03-28
17147,A1TIWK0RFJCS5N,B00D1306AC,view,1.0,2014-04-09
17148,A3HJ7L6HP2WG1X,B00017LUOC,purchase,5.0,2008-05-30
17149,A2Z5IUIPKV3G4M,B00081A2KY,purchase,5.0,2010-11-24
17150,A22OTB67HWO63F,B002RL8TPS,purchase,5.0,2011-12-01
17151,A1EAUVZVAB5TI8,B0092F974E,purchase,5.0,2014-06-28
17152,A3UTDNT3DP22KT,B001FWYGJS,purchase,5.0,2014-05-05
17153,A27ROA1I79P3D9,B002DK9FAG,add_to_cart,4.0,2010-01-17
17154,A1J7XN5BTECBSN,B0036MDUM4,purchase,5.0,2014-05-22
17155,A84FLVDK2R5JF,B007SPM8ZA,wishlist,3.0,2013-03-06
17156,A2N54EZY7PHTJV,B003NSBLOK,add_to_cart,4.0,2013-12-01
17157,ALDXYMHXMCRNB,B001M4HXB2,purchase,5.0,2011-07-31
17158,A3JNWCCN9S1O31,B00501VCO2,add_to_cart,4.0,2012-12-19
17159,A6LJ25AFTYRRF,B007VPGL5U,purchase,5.0,2013-02-22
17160,A1WPOO2LJ0JQ3M,B00752QXZ2,purchase,5.0,2013-05-25
17161,A3F91VI071UPTC,B004QK7HI8,purchase,5.0,2012-11-01
17162,A2BFXB8OLLAUTD,B007PJ4P4G,purchase,5.0,2014-05-10
17163,A326P128K81AUL,B000NIKQ7Q,add_to_cart,4.0,2010-08-11
17164,ASSV8T11PQX1X,B00603QXPM,purchase,5.0,2013-01-18
17165,A1BBXWFSMY2QZH,B0092MD5UY,purchase,5.0,2013-01-16
17166,A3UGCZ58A5P5Z,B000F007JY,purchase,5.0,2007-04-12
17167,A3PVEKXU0H1XLX,B009X3UW2G,add_to_cart,4.0,2013-07-19
17168,A1AEF8NIE87KIQ,B004XFGSDQ,purchase,5.0,2011-08-10
17169,A1151IFAW7FQR1,B009HP42HQ,wishlist,3.0,2013-03-21
17170,A3QP52KNJK8R40,B000GFV008,view,1.0,2008-04-21
17171,A2DCD6LIUIJ0SV,B002C7481G,add_to_cart,4.0,2010-04-21
17172,ACXRXWOUKG2QP,B001JK64L4,wishlist,3.0,2013-06-25
17173,A2SPANDNEUZ25Q,B005FYNSPK,purchase,5.0,2013-10-14
17174,A25Y4KW08CXT24,B000233WJ6,add_to_cart,4.0,2014-01-27
17175,A1HW1D6OOW1FV,B001JNY9DQ,purchase,5.0,2010-10-28
17176,A2SLONGM6RE5B,B00AXX0IC4,purchase,5.0,2013-05-13
17177,A1KY0KD8UEZK03,B005GTNZUM,add_to_cart,4.0,2014-04-16
17178,A4X3K3ZWEFARE,B002V8C3W2,purchase,5.0,2012-08-09
17179,AYTOCOV5JD7J4,B00CE2PU3Y,add_to_cart,4.0,2014-03-07
17180,AT1BGDP53OISJ,B00844N5OC,add_to_cart,4.0,2014-02-18
17181,A3CYGJR5YNON0D,B000R9AAJA,wishlist,3.0,2011-06-11
17182,AIAN4QGC6X2U9,B00E055H5O,add_to_cart,4.0,2013-12-10
17183,A33GPZGKPGW199,B001G7PIDU,add_to_cart,4.0,2010-06-25
17184,A1GVPO7N5CNC0I,B000TKHBDK,purchase,5.0,2010-03-08
17185,AGI4J282HUVK3,B001HBIYHW,purchase,5.0,2011-04-23
17186,A33J4UNRFWPSDH,B00006BA0R,view,1.0,2007-04-01
17187,A264CI0VOIRTZI,B002FYK1B2,purchase,5.0,2013-08-12
17188,A1IZ44GJCYRPVQ,B007SM7O2U,purchase,5.0,2013-02-18
17189,A2FYUYASY9C3YV,B004Q0PT3I,add_to_cart,4.0,2013-05-09
17190,A3UIYRHMW18HSL,B005D5M136,purchase,5.0,2011-12-05
17191,A35OGQY4CFTKVK,B001CEYYFK,purchase,5.0,2009-08-16
17192,A1MCH55Y560K30,B001LOPH4I,purchase,5.0,2012-06-07
17193,A1ZADG1C2EFRNV,B008GWH7VE,purchase,5.0,2013-10-29
17194,A3H4EZM9AYRC48,B004EMSHIC,wishlist,3.0,2012-09-28
17195,A36RAWD2JMUOH,B004V4IWHY,purchase,5.0,2014-03-08
17196,A1C5WS021EL3WO,B005GU0BLC,purchase,5.0,2013-01-28
17197,A1Y7ERGJ0784IT,B00B0FR2QO,purchase,5.0,2013-04-24
17198,AKLM8TU80AOVR,B00307F8PW,purchase,5.0,2014-06-15
17199,A1VSI4ISJRWZ7X,B0050AMJXG,purchase,5.0,2012-08-23
17200,AT3JLBD3WFH3M,B001LNO722,add_to_cart,4.0,2013-04-07
17201,A3LFE3RABWMIET,B0090XWU8S,wishlist,3.0,2012-11-27
17202,A3DU5DKEJLWTB2,B001N1J39O,add_to_cart,4.0,2011-10-23
17203,A37BQ9SEZ4OTH3,B00139XOCI,wishlist,3.0,2013-03-14
17204,A2DGK3VPJXWT22,B005SXT6TA,wishlist,3.0,2014-01-13
17205,A19N30Q42OYKRO,B000I991LM,add_to_cart,4.0,2013-12-04
17206,A34G3WJOYHGGJ1,B0043T34RK,add_to_cart,4.0,2012-06-15
17207,AR085LIK383C8,B00009PRYY,purchase,5.0,2010-06-02
17208,A3NGRDW6KM3B5J,B004M8SBCK,purchase,5.0,2011-08-20
17209,A3FSRHLTL8NVH9,B001RJA08U,add_to_cart,4.0,2013-07-25
17210,A1S0NVEWPJ6GZQ,B0007GIXS8,purchase,5.0,2006-10-07
17211,A2U81CQJHJVCII,B0055QYKPK,add_to_cart,4.0,2011-12-05
17212,A2NJUPUOG0JHXL,B003WGJYCY,view,1.0,2013-08-24
17213,AKGP5SN4ZEUSX,B000067SG2,purchase,5.0,2010-11-19
17214,AC9L28H5WM0PV,B004YHWI7S,purchase,5.0,2013-02-12
17215,A2JAOZ2CINPUTT,B0000C0XS0,view,2.0,2004-06-29
17216,A1JVEITETOXRXQ,B002KETDZW,purchase,5.0,2012-09-11
17217,AT28RL25Q2OLK,B00GMGDH38,purchase,5.0,2014-04-29
17218,ACQHYB1DEGEYE,B004U4OH1K,purchase,5.0,2013-10-19
17219,A1EZ2QHX5A5H5G,B0015DPJCA,purchase,5.0,2012-12-16
17220,A2TAJU69MAP68,B0082YNR0Q,purchase,5.0,2014-05-28
17221,A1LO4YT49LV92E,B000KZW9WM,purchase,5.0,2014-02-13
17222,ASXHW4Y1FTGPN,B008GHN0NS,purchase,5.0,2012-08-22
17223,A2XJMQ2COPGWJH,B0044FHFJQ,add_to_cart,4.0,2012-12-26
17224,A3BVN2QBNPBHCR,B000VE2RP6,purchase,5.0,2009-12-16
17225,AKZV5G7V03FC0,B003JQLPXS,add_to_cart,4.0,2012-12-13
17226,A1PZWUIFHI40QO,B004LU1U2M,purchase,5.0,2013-01-10
17227,AVP0UZDKRONZB,B004NROQCY,purchase,5.0,2013-08-11
17228,A1LX420B4T2ROC,B004EBUXHQ,purchase,5.0,2012-09-01
17229,AIQORT9402J1F,B002L6937C,wishlist,3.0,2013-02-09
17230,A26TYNKVUM1TAW,B005MZU0JY,purchase,5.0,2011-10-02
17231,ACQ49QJVQHR2X,B000R9AAJA,purchase,5.0,2013-02-12
17232,AW8X3WPARQVDR,B0015DELC4,purchase,5.0,2009-03-19
17233,A2SL5IW096Z2BL,B000W3V3EM,add_to_cart,4.0,2012-08-08
17234,A24U5PAQ8PU2QI,B0019EHU8G,purchase,5.0,2012-01-25
17235,A1R8CYMLZXMSDA,B005MWMBBM,purchase,5.0,2013-04-06
17236,ASAWV56KV6BGZ,B003VAHYTG,purchase,5.0,2011-12-25
17237,ADWU1NUU0TXG3,B000HJREXA,purchase,5.0,2007-04-03
17238,A2P1B5IRU2KLAI,B0007WRQ8K,add_to_cart,4.0,2010-01-29
17239,A6JUXS8X42JBL,B00068NUM6,purchase,5.0,2012-04-15
17240,AJX9A4Q19UTJU,B00HLDFUM2,add_to_cart,4.0,2014-07-21
17241,A16ISGHN03PS6W,B002OOWC3S,purchase,5.0,2011-04-30
17242,A20GKH4F3STYU9,B00009R6TA,add_to_cart,4.0,2011-06-14
17243,A2Q0EY4OC887I6,B003XM9774,purchase,5.0,2012-07-25
17244,A1X0O0P8EZLT46,B002MCZJ78,wishlist,3.0,2010-03-17
17245,A3I3GO5WB2MJWV,B003E4792Q,purchase,5.0,2012-07-09
17246,AYD1E2FGUOKA5,B00BWF5U0M,purchase,5.0,2014-07-04
17247,A13UDAIB4TYB0C,B001E45XT4,view,2.0,2009-11-27
17248,A3PLTFVP32HXJH,B0007XXHNW,purchase,5.0,2008-02-08
17249,A2PATWWZAXHQYA,B00000K135,purchase,5.0,2010-04-25
17250,A3Q2JMJNMVCGFI,B003CJTR8M,add_to_cart,4.0,2012-05-16
17251,AFJIUOK9Z2DCB,B0057AVXJA,purchase,5.0,2011-12-29
17252,A3N0UA66E6MCNH,B000NK8EWI,purchase,5.0,2007-11-01
17253,A1RFW9IZNK4A55,B0002L5R78,purchase,5.0,2011-12-28
17254,A6VXZ1EEPRTLV,B00HZN1WXE,purchase,5.0,2014-01-30
17255,A1NGF4KLU37F9M,B00FERPM0W,view,2.0,2013-11-16
17256,A328GLDSDNFYII,B002RM08RE,purchase,5.0,2012-12-12
17257,A1JNA5RWCEMT68,B0002YBXPA,add_to_cart,4.0,2013-10-02
17258,A4A1J5I0TSO1J,B00789HVDK,purchase,5.0,2012-06-03
17259,A3PQ98Y0R8PPZ4,B0055EXMII,purchase,5.0,2013-11-14
17260,A279A4Y2N1CQ26,B001L6LJJS,add_to_cart,4.0,2010-10-02
17261,A12DH36QQX91QO,B00066XI9I,purchase,5.0,2006-02-12
17262,A33CNFK776MTWR,B002DGM8U4,add_to_cart,4.0,2011-02-22
17263,A1NHV6PPZY45FD,B001GCQ3KM,add_to_cart,4.0,2010-04-03
17264,A2L0F2T1DLTNT8,B005O9YMM4,purchase,5.0,2013-07-24
17265,A3P28HCG8NWF5E,B0085RNKOS,purchase,5.0,2013-11-13
17266,A264JISRHXAKZD,B00HVAYJUY,purchase,5.0,2014-07-08
17267,A1Q926OB77BRTV,B000F7857S,purchase,5.0,2011-10-17
17268,A3B4VJNECZH5BB,B00D5Q75RC,purchase,5.0,2013-11-03
17269,A276W548X3T29S,B004HHMPFA,wishlist,3.0,2012-02-18
17270,A1AV0NSLSWWEQP,B005FXYJZY,wishlist,3.0,2012-01-28
17271,AEC5VF28BB78W,B000OGX5AM,purchase,5.0,2013-01-18
17272,A1KS2E7441NSF5,B003EGGTTS,view,1.0,2011-07-06
17273,A2K952W6473MNQ,B003FVJYF8,add_to_cart,4.0,2013-02-27
17274,AIYA323XH2QAK,B002YO8WRI,purchase,5.0,2013-05-12
17275,A2BOT0METTB076,B001MVFTAC,purchase,5.0,2010-02-26
17276,A1MM501KUX1XMQ,B0009MZ9UA,purchase,5.0,2013-02-11
17277,A183QOF011DCJF,B000R37XVE,add_to_cart,4.0,2009-11-08
17278,A4M61F235UDNL,B0012XZAXG,purchase,5.0,2012-06-08
17279,A51QW9KI70Q04,B002AK6SS6,add_to_cart,4.0,2010-08-14
17280,ALFYDKKLTAOUL,B001DKO7R8,add_to_cart,4.0,2011-11-28
17281,A2SL5IW096Z2BL,B000W7QHBW,purchase,5.0,2012-01-22
17282,AT6CZDCP4TRGA,B0006U6GH0,view,2.0,2005-03-22
17283,A3L3TRT4S57C7K,B000QIZXHG,purchase,5.0,2011-10-17
17284,A20P8TL8I3P87U,B000083CUA,view,1.0,2004-05-16
17285,AJ34DZU9MYMUE,B002EVP85K,wishlist,3.0,2012-04-24
17286,A1M4NJYP0WNL8Q,B00002JXFH,purchase,5.0,2001-03-24
17287,A1NM1FO36ZMSVQ,B00749RRUQ,purchase,5.0,2012-08-26
17288,A349WKHVPZV1PO,B000EVSLRO,purchase,5.0,2013-01-18
17289,A3V47Z0S4TC17E,B004MYQF90,wishlist,3.0,2011-10-07
17290,A2D2Z6O0L17X87,B00ARB5E8U,purchase,5.0,2013-08-05
17291,A3ORHGR6SCLA3R,B004Q3R9AQ,view,2.0,2013-03-03
17292,AAEVGE52KL0DJ,B00C28L6EW,purchase,5.0,2013-10-28
17293,AFCAZIM440BI4,B0002L5R78,purchase,5.0,2013-01-26
17294,A1YAVDG6Q72SWA,B00080DSEM,add_to_cart,4.0,2007-01-01
17295,A1TOFYTFYOODO7,B0000D8IYC,purchase,5.0,2007-12-11
17296,ABQWMANK4AR63,B0082D563I,view,2.0,2013-12-26
17297,A1AVL8TRVC5PZ4,B00EHZYWGM,purchase,5.0,2014-04-16
17298,A3SFZ2KUO6GV52,B0026K0KAW,add_to_cart,4.0,2013-04-16
17299,A3BI8LP14PUYAG,B00273W0LU,add_to_cart,4.0,2012-12-11
17300,A3OPRKAZ0FMA5H,B001TH7GUK,purchase,5.0,2013-06-05
17301,A1S4I6J1DHKE5V,B002L6HDRE,add_to_cart,4.0,2009-12-13
17302,A1QI8WS5L6KINV,B00CPDRKWG,purchase,5.0,2014-01-04
17303,A2VMH1WM9H85NM,B0084FPSWS,purchase,5.0,2013-10-21
17304,AK8ZAAIH0TIBA,B00BT7RAPG,purchase,5.0,2013-06-06
17305,A11JH14J684VK4,B0080E2G6E,purchase,5.0,2014-07-13
17306,A3F3JIQMR8J5IM,B0007TFLT4,wishlist,3.0,2007-07-12
17307,A3ERPNMK0QC0GX,B00F3ZN0CC,view,1.0,2014-02-10
17308,A1C15EURO8USGE,B004GCJEZU,wishlist,3.0,2013-04-09
17309,A3OZL3T4RBNGDT,B003M0NURK,add_to_cart,4.0,2014-04-16
17310,A3VFQVAH039VXT,B005I7KIUW,purchase,5.0,2014-04-28
17311,A2M2X5X3ALPVT0,B00D601UC8,purchase,5.0,2014-01-20
17312,A33AQ2P7JP4JT,B000RK89M4,wishlist,3.0,2013-10-19
17313,A23QEIC4F8J8J7,B005LIDN00,purchase,5.0,2012-04-24
17314,AMN59P8GDKYTZ,B004YG7MB6,add_to_cart,4.0,2013-03-31
17315,A2TNEUEU7PRTEJ,B002OEBTC8,purchase,5.0,2010-10-11
17316,A32FJR9BXP7AFI,B007EHI1DK,wishlist,3.0,2013-03-18
17317,A397JB9D917CKI,B003HNS6S0,view,2.0,2014-06-20
17318,A1934QEDDWUIBF,B00752QXZ2,purchase,5.0,2014-04-02
17319,A3NDTLACFFEQPN,B008Z2661W,add_to_cart,4.0,2013-01-30
17320,AD8NTX8BZHCBD,B003VANO7C,add_to_cart,4.0,2013-10-03
17321,A38CHFC03ENMU0,B000P6U6KS,wishlist,3.0,2008-06-10
17322,A1TITVB6S1MMDA,B0000D8HK1,add_to_cart,4.0,2013-04-03
17323,A1WIB486Q684IH,B003X26PMO,purchase,5.0,2012-11-22
17324,A23OQ6WT9IEUT8,B008LBSB06,wishlist,3.0,2014-06-12
17325,AAT5CT0IPZYSW,B00005ML7Q,wishlist,3.0,2013-01-13
17326,A16LP97FQ2GMH9,B00D7IG556,add_to_cart,4.0,2013-12-30
17327,A20WH1P896GPS8,B00AJHDZSI,purchase,5.0,2014-06-09
17328,AMG9VABDFKZEZ,B000UO6C5S,purchase,5.0,2014-01-20
17329,A2WXT8276XAVVP,B0086KXG5W,purchase,5.0,2014-04-08
17330,A1JY1IZJ474SRN,B0018YHZHI,purchase,5.0,2013-09-16
17331,AHS2LC09LMKJU,B000YHBCJC,view,2.0,2013-10-03
17332,A2H4TWGVULW3Q,B006K551TO,purchase,5.0,2012-07-21
17333,A2C7TFO11RMNJW,B001M5K4EO,add_to_cart,4.0,2010-07-02
17334,AQB4DH57MSZSC,B00871F9E6,add_to_cart,4.0,2012-12-05
17335,AIL7KO1U5Y5HZ,B001P2R1RW,purchase,5.0,2010-12-30
17336,A2IPVT2ZRN0VX1,B005FYNSPK,purchase,5.0,2012-01-22
17337,A1LM2DPKW88L18,B004QJMQA8,purchase,5.0,2013-04-07
17338,AC6LRO0M2ACZ5,B005RIHIV4,purchase,5.0,2012-08-16
17339,A6DSJK08716BC,B002RWJD84,view,1.0,2010-12-20
17340,A3HPOUL4SPA71M,B002FYK1B2,purchase,5.0,2013-11-28
17341,A1AU15O13811R,B000067RC4,purchase,5.0,2010-08-11
17342,AM004PHO6F3FZ,B007W66RCU,add_to_cart,4.0,2012-08-16
17343,A34Q3GVQ1CHUFT,B0016MF7W2,add_to_cart,4.0,2013-09-25
17344,A2EQKQQTHAQ6K2,B00E98O7GC,purchase,5.0,2014-07-10
17345,A24RLJDPKD4Q79,B004H8FN76,view,1.0,2012-02-26
17346,A4HTYFZVYN1ME,B004JZL05Q,purchase,5.0,2012-11-13
17347,A31CRZQPDIW00C,B005Y1UFIM,purchase,5.0,2013-03-23
17348,A1M29CAWCGT1FV,B0007LJHVA,purchase,5.0,2005-09-15
17349,A1F7YU6O5RU432,B004KWF4T6,add_to_cart,4.0,2011-10-30
17350,A26LQSC65AMTGK,B00829THEG,purchase,5.0,2012-07-18
17351,AYNAH993VDECT,B0062IPIPQ,add_to_cart,4.0,2014-03-17
17352,A3246TO5GWARGX,B00I0H9T5C,wishlist,3.0,2014-02-25
17353,A2AQK72ZFPKQJI,B0044XU31K,add_to_cart,4.0,2012-12-18
17354,A2ZGBCQPF5Q17N,B000068O42,purchase,5.0,2013-11-05
17355,A233TSGT2JYLXC,B001W0Y440,add_to_cart,4.0,2010-01-31
17356,A3KRRVT4WJA4MA,B009STMN9K,purchase,5.0,2013-07-05
17357,A85SZOLWOWFFA,B001DYC0CS,purchase,5.0,2014-02-20
17358,A2D9SOSI5KCPB0,B003YA0BT8,purchase,5.0,2013-09-20
17359,AGVI183O6D2F0,B0020JDTJ8,purchase,5.0,2011-11-15
17360,A1MZJ977WMS382,B001ELK2NY,add_to_cart,4.0,2008-11-27
17361,AB4OR4Q9QZR3G,B000H02B6O,wishlist,3.0,2014-01-26
17362,A1ZIY3F0B6X297,B00ECGX8FM,purchase,5.0,2014-06-29
17363,A39U1AWCXGX1UM,B004BOSVCA,purchase,5.0,2013-07-20
17364,A2CQ1DEBKS8EMR,B002W0HE6Y,purchase,5.0,2014-04-29
17365,ADHVO3OF1VBUB,B000EVSLRO,view,2.0,2013-10-21
17366,A23VTC6VKNFZVE,B0026FCAYG,purchase,5.0,2014-07-10
17367,AOBKKOI1YMC9S,B00316RGD4,add_to_cart,4.0,2013-02-11
17368,A1VRPE2YRK8PBR,B008MB71IS,add_to_cart,4.0,2014-07-01
17369,A1JWO249W87ON9,B002LVUIS0,add_to_cart,4.0,2010-03-08
17370,A3D21GURDGTS0J,B000WAT79S,purchase,5.0,2014-01-11
17371,A4KU0XJNBH674,B001PS9UKW,purchase,5.0,2013-06-14
17372,A1IQUWJ9N6RSU1,B005DLDO4U,view,1.0,2014-01-26
17373,A5LCKFU9GBTQY,B007FUDKB4,purchase,5.0,2013-03-25
17374,A3JHQCT9K2EI6B,B000BBYH7U,add_to_cart,4.0,2013-02-07
17375,A1YK56DPXS5DFX,B0000DBJTZ,purchase,5.0,2004-01-30
17376,A36E35E8LF43AJ,B0049JAQMU,purchase,5.0,2012-03-20
17377,A1JQLY3QR571LP,B000WOWUKM,purchase,5.0,2009-12-04
17378,A3HQBPUF6IWTP2,B007M506WS,add_to_cart,4.0,2013-03-11
17379,A1G1VPKDW8SVE3,B00EZSUVHK,purchase,5.0,2014-06-06
17380,A2MD94VL9QTCBB,B00062PN6I,purchase,5.0,2012-11-24
17381,A27WZYVA9CUMRA,B004SBBD8U,purchase,5.0,2013-11-13
17382,A2SN1E9GCOWP2O,B001XURGT4,purchase,5.0,2011-01-19
17383,A1RCZYX8DZ0K1M,B002JCSCYS,view,2.0,2010-06-02
17384,AGEWOMQ90BV8R,B001T9N120,add_to_cart,4.0,2011-05-07
17385,A2CM1E6TE8LVPW,B0027VT6V4,purchase,5.0,2014-05-09
17386,A1HNPY9GOQKPBG,B000AA2RCY,purchase,5.0,2013-02-17
17387,A3G7Y8TENKTB6Y,B004YI01S0,purchase,5.0,2011-12-31
17388,A3DZI1FQ6R9DI4,B00AHNE1K0,purchase,5.0,2013-08-10
