user_id,preferred_category,secondary_category,age_group,loyalty_tier
A23KLZBQWF9DFI,Camera,Networking,35-44,Bronze
A3DC7EBP7QW7YG,Mobile,Mobile,55+,Bronze
A328S9RN3U5M68,Wearables,Electronics,35-44,Bronze
A3KMNCEWOAZPU5,Computers,Audio,45-54,Platinum
ANJ1R11STS7NX,Gaming,Audio,25-34,Platinum
A2M4N4MNKHKTZ0,Gaming,Electronics,55+,Bronze
A2K9Q3E5V30JG9,Computers,Mobile,55+,Silver
A26LHCYHD6BQ4U,Camera,Camera,55+,Gold
A368G2WXO6MU2F,Gaming,Electronics,25-34,Gold
A1PHNXJQYNX7BH,Computers,Networking,25-34,Silver
AL5C64Q3S82E4,Computers,Computers,18-24,Silver
AQJ6FUQ7BLW3A,Electronics,Electronics,55+,Silver
A2XCYRQ0J7HDZ2,Gaming,Audio,35-44,Platinum
A1C8ASO4Q2ROPQ,Audio,Audio,45-54,Platinum
A2I13KQT343NTL,Mobile,Wearables,35-44,Silver
A1F2R3CGI47ZMF,Audio,Audio,35-44,Silver
AEZIYSTR1GZLF,Networking,Wearables,35-44,Bronze
A2CJSMPFASDT73,Audio,Networking,35-44,Bronze
A1XGLRNFZMWXX1,Electronics,Gaming,45-54,Bronze
A15X64ZP06H8GP,Wearables,Camera,25-34,Bronze
A7WVWVXNVS3CA,Computers,Mobile,25-34,Gold
A7WF9BHWSCRGW,Electronics,Gaming,45-54,Gold
AM0KG15EPFXWD,Mobile,Mobile,55+,Platinum
A28MYC8KKCK2FZ,Gaming,Networking,35-44,Platinum
AZ289SJ5X4ARV,Mobile,Computers,35-44,Gold
A1DKDCQM8I3N8H,Computers,Computers,18-24,Bronze
A1G1RCG0BADKSG,Camera,Electronics,55+,Platinum
A1G5QHQA88O7O9,Audio,Electronics,35-44,Platinum
A3VN4TQ6A7JJBZ,Computers,Electronics,45-54,Bronze
AHYIGRQ7CGXNV,Wearables,Gaming,35-44,Bronze
A4PYOAQ2GH8FQ,Camera,Camera,25-34,Silver
A36GW402HRAEUT,Networking,Mobile,25-34,Silver
A24FS9EKQDRGOD,Wearables,Networking,55+,Silver
A2J6LVPWDFMIIZ,Audio,Camera,35-44,Gold
ACCX2QCA6G7HI,Audio,Networking,25-34,Silver
A1TSIF2SJG6NWY,Gaming,Wearables,55+,Bronze
A3TH9W3ZYAARU2,Networking,Mobile,18-24,Bronze
A5QRT7Z9K3B40,Gaming,Wearables,55+,Silver
A3O4L958N9G8VK,Computers,Audio,45-54,Gold
A12VAKHZWO6STO,Computers,Wearables,25-34,Platinum
A1M9H3QW6O9SA5,Wearables,Camera,55+,Silver
A5E3CV8KRR8HP,Mobile,Mobile,55+,Platinum
A19CV4KEXXAA1N,Camera,Gaming,55+,Silver
A22NZFCXVF7Y51,Mobile,Camera,35-44,Platinum
A2QHA7FVE38YQ2,Wearables,Computers,35-44,Bronze
A12IB9JXY6X2LQ,Wearables,Audio,45-54,Gold
A2GK2Q60COO5FZ,Camera,Audio,35-44,Gold
A2TCQ8HBI5CCXO,Electronics,Wearables,55+,Gold
A3MNF27X1GZREF,Electronics,Gaming,45-54,Bronze
AZHMUGQ2O0BUM,Electronics,Camera,35-44,Silver
A38ZLOEIE7UZ89,Audio,Camera,35-44,Platinum
A10YEIODQ82I7R,Networking,Wearables,25-34,Bronze
A2LT0ZKWMDX20Y,Electronics,Wearables,25-34,Silver
A2F19D25NMFXW9,Audio,Networking,55+,Platinum
A39EIIHJC8W6CW,Wearables,Computers,35-44,Silver
A1UBTDFSI5Q5XD,Gaming,Gaming,18-24,Gold
AFX45TGA12P8K,Audio,Electronics,35-44,Silver
A16EW38T1WWDB7,Networking,Gaming,18-24,Bronze
A1EZ520KVSUVST,Wearables,Wearables,18-24,Platinum
AX74461KLELS6,Gaming,Computers,55+,Silver
A38O4FPZOIVS49,Camera,Audio,45-54,Silver
A3VKQ8OS08VRDS,Mobile,Computers,25-34,Silver
A3UUT3Z5AQX3Y5,Audio,Gaming,25-34,Platinum
AOXUI4T5CSTXQ,Mobile,Gaming,45-54,Platinum
A4DCB4P1QB3QB,Audio,Audio,18-24,Platinum
A2D3RDU7PTERD9,Mobile,Wearables,18-24,Silver
A2JM896LIGPQNA,Mobile,Computers,18-24,Gold
A1BMIMK4XBT7YA,Wearables,Networking,25-34,Bronze
A2MTVIR1FR405T,Networking,Audio,45-54,Bronze
A2XBMUOA7RP11I,Networking,Wearables,18-24,Silver
A2FTYDY4W42N8O,Networking,Camera,55+,Silver
A20Y47IT8LR1UY,Wearables,Mobile,35-44,Platinum
A1ZZCWMN59OHKF,Wearables,Audio,25-34,Platinum
A1A0036PZ9E5RZ,Mobile,Audio,25-34,Gold
A3IY9X8YAK4298,Gaming,Networking,35-44,Bronze
A137EAXKXYN617,Wearables,Electronics,45-54,Platinum
A2507UZXX2HDKI,Gaming,Gaming,45-54,Gold
A1SR1B6AXGNEFS,Computers,Electronics,18-24,Bronze
AJRIGTMLSKWGU,Computers,Audio,45-54,Platinum
A1R6QN70Y138G2,Computers,Camera,35-44,Silver
A20ZZJSD09E0BY,Mobile,Electronics,45-54,Platinum
A1A0QPQWT7JN30,Gaming,Mobile,55+,Gold
A1NSQKU3B2LMIU,Electronics,Electronics,45-54,Bronze
A1LYZ1VWGLCI1X,Audio,Electronics,35-44,Gold
A24B990VP9QC6C,Networking,Gaming,25-34,Bronze
AGDY4YDBCTG6Y,Computers,Gaming,35-44,Silver
A20BAM6GPZ7CZ,Networking,Camera,35-44,Gold
A8KVRITFC63G8,Gaming,Gaming,35-44,Gold
A2X0E6U92UKQ5M,Wearables,Networking,45-54,Platinum
A126EH9RVK4YGA,Audio,Gaming,45-54,Platinum
A79RVOOH3DED4,Audio,Wearables,55+,Bronze
A3K5HR8SBPJCDB,Electronics,Mobile,35-44,Gold
A1NAOYNF1DANHQ,Electronics,Mobile,25-34,Platinum
AKI238HSWK4SK,Gaming,Mobile,18-24,Silver
A2UL1X9DCN95O7,Computers,Audio,25-34,Platinum
A35G1B3GVJQ253,Wearables,Electronics,55+,Bronze
A248TZFY7ZTFW1,Audio,Electronics,25-34,Gold
A2U0ZVSPAEXQ6P,Mobile,Camera,18-24,Silver
A2A0AMGVZC5KTH,Gaming,Audio,25-34,Bronze
A1O2ZEAU60SIYH,Wearables,Camera,45-54,Bronze
AFVKI7BCS3FSX,Electronics,Gaming,18-24,Bronze
A3JL50FY5GUEL9,Audio,Networking,55+,Platinum
A2ZOVHKYDH4UOJ,Camera,Electronics,18-24,Bronze
A3D1VZCCL7VOLP,Camera,Computers,55+,Bronze
A3N4KK2WYPT9G4,Gaming,Camera,45-54,Silver
AGIJFNYRBL5Z3,Audio,Gaming,25-34,Gold
A2AWDGZPHW9LR6,Computers,Camera,35-44,Platinum
A3FSYXF080S225,Gaming,Electronics,35-44,Bronze
A15C3B4XA9ZRXR,Gaming,Mobile,45-54,Silver
A1CF8VMOBZRNDP,Mobile,Networking,55+,Platinum
A23D747C4I5PHM,Audio,Audio,45-54,Gold
A2NPM32FNW6BJW,Wearables,Networking,55+,Gold
A8AU98406OWW9,Mobile,Camera,35-44,Silver
ATL1WQ7LLBALF,Wearables,Audio,45-54,Gold
A2HOAL1YSD04JB,Networking,Gaming,45-54,Platinum
A2RD9TMAZDZWU4,Networking,Audio,25-34,Gold
A2BXMTYAIUFR7G,Networking,Gaming,35-44,Silver
A83KELKZ3M1C0,Gaming,Mobile,25-34,Gold
A197PNY3JBQWSF,Computers,Wearables,18-24,Platinum
AVPNN6DN0WK1X,Camera,Wearables,55+,Platinum
AY76EWTYK18XM,Camera,Camera,45-54,Bronze
A2MECWM0OLKEI9,Electronics,Electronics,18-24,Silver
A20AY3D1NB9JFA,Mobile,Networking,18-24,Platinum
ATJN4KEHJBOC8,Gaming,Mobile,55+,Gold
A2HJUTN2EMIILZ,Mobile,Mobile,35-44,Platinum
AAF26DFZ3R4QU,Camera,Audio,45-54,Gold
A31NN7I7VXGTXA,Gaming,Audio,18-24,Platinum
A2MEX6VUFTZ5KO,Camera,Camera,18-24,Silver
A1QVQ7UJY4VASG,Audio,Mobile,55+,Platinum
A16F8QZRRJPRX1,Mobile,Electronics,18-24,Platinum
A37CSOSAQJZLOK,Audio,Gaming,25-34,Platinum
A2ZU3PK0M5JMDM,Audio,Networking,18-24,Gold
A2NR0D0AFOA3H2,Wearables,Computers,55+,Platinum
A36PFPY4O3E1DV,Computers,Gaming,35-44,Silver
AF0T1ONCUR2M4,Electronics,Wearables,25-34,Silver
A30GCR0S48N56B,Camera,Gaming,18-24,Silver
A2NBC7H0FTPLX0,Camera,Camera,45-54,Silver
A13Q12SVPGIFQU,Camera,Electronics,25-34,Silver
A2QA8XA9JVXMTF,Gaming,Electronics,18-24,Silver
A208UZC2YWBNU5,Computers,Computers,35-44,Silver
A1U86GEYXRSQMV,Gaming,Wearables,35-44,Platinum
A37GPGBNOQBZ7A,Camera,Camera,55+,Bronze
A27T9VU3X4BSXD,Networking,Camera,55+,Platinum
A3DKF4LK1X3DTL,Electronics,Mobile,18-24,Silver
ATQFKK4XL4I3J,Computers,Computers,45-54,Gold
A1RLH77FMFCSNT,Wearables,Electronics,45-54,Bronze
A2CZ953EHLEXWB,Computers,Mobile,45-54,Silver
A23SUR4E2XRRSE,Computers,Wearables,35-44,Platinum
A24NRU0P0TN907,Networking,Camera,35-44,Gold
A8L8R694BPWE,Gaming,Wearables,18-24,Bronze
A3P4T1DKRWTL36,Computers,Camera,55+,Gold
AX1Z5RQ1LWMM2,Gaming,Wearables,25-34,Bronze
A1I3B9ZLREYQFG,Networking,Mobile,25-34,Platinum
A2CJYKUFE9Z15R,Camera,Audio,55+,Platinum
A13FCQT0VCTEKG,Audio,Gaming,45-54,Bronze
A2Z7ZRN6NMASI0,Gaming,Mobile,25-34,Silver
A3FKZ5LYSBV2PB,Camera,Wearables,25-34,Platinum
A2NLPL70OLD87D,Networking,Wearables,55+,Gold
A214OQEEAU253W,Networking,Audio,18-24,Silver
A5FWGXLMLHSIQ,Computers,Computers,18-24,Gold
A17U8LQCY44FHB,Computers,Electronics,35-44,Platinum
A2ULZL2YWJGV4D,Camera,Audio,25-34,Gold
A1F4SNGNVJIQ28,Audio,Networking,18-24,Bronze
A2BFOQY82FPG77,Gaming,Camera,35-44,Gold
A64KZDUQYPWES,Gaming,Mobile,55+,Gold
A20MXPTM5MRV6R,Audio,Networking,45-54,Gold
ALS8Y87IFBO81,Gaming,Networking,45-54,Gold
A1QMT4SIOTEM9E,Computers,Networking,18-24,Gold
A1UOBB4DO4WB4S,Mobile,Electronics,25-34,Platinum
A30Q0ASRBMLPA8,Mobile,Gaming,35-44,Platinum
A21WBLB8KAFE1U,Computers,Gaming,18-24,Bronze
A2CVQF1FJ5I33Q,Computers,Computers,35-44,Gold
ANLQEZPXB7473,Camera,Wearables,45-54,Bronze
A3PIF407KH4UJN,Mobile,Mobile,25-34,Bronze
A4S2WAQVQR6PI,Audio,Wearables,45-54,Gold
ATECU14VUIOJ0,Gaming,Mobile,25-34,Silver
A2KMY4RVMJ1EP6,Computers,Computers,55+,Platinum
AFYNB73TVTMS9,Audio,Computers,45-54,Silver
A2W6LS6R96BX66,Gaming,Audio,18-24,Platinum
A197T2N6RU7K56,Networking,Camera,35-44,Bronze
A29TSPI4U7YV9M,Camera,Audio,45-54,Gold
A235KQLNTQGF7M,Mobile,Audio,45-54,Silver
A36ZCM83BUPRZZ,Camera,Computers,18-24,Platinum
A1SJMAF4M4WCHB,Camera,Computers,25-34,Silver
A2JZCDN00BLLYS,Mobile,Camera,35-44,Gold
AQIDS17OBKTVW,Gaming,Computers,25-34,Platinum
APSON49BUE93B,Wearables,Wearables,55+,Platinum
A3FNRHCR34K5LD,Wearables,Networking,18-24,Silver
A2KVBFCF5BWK3Q,Audio,Computers,55+,Bronze
A1HL63E5CVD88I,Wearables,Networking,55+,Gold
A1RZKP16GYHIIF,Gaming,Computers,45-54,Platinum
A1G02WDHVXOHQK,Electronics,Computers,35-44,Gold
A34Q7R6U9QMN77,Camera,Camera,35-44,Platinum
A3JKGJVKHZK8H2,Computers,Camera,18-24,Bronze
A3TYGP0MPRHKQ9,Gaming,Audio,55+,Gold
AMPG4AV6JFC60,Networking,Audio,45-54,Silver
AXX8X0O61EGPW,Wearables,Mobile,35-44,Bronze
A3H74BCWPXDZYF,Wearables,Mobile,55+,Bronze
A18409QMZ6CMQD,Computers,Audio,55+,Silver
ARUVX8CHKAZPP,Gaming,Electronics,55+,Gold
A2LZSPR192KEX6,Electronics,Mobile,55+,Bronze
A4PSA9L4JXUJ5,Electronics,Gaming,25-34,Bronze
A14A09ZS2SZGJO,Electronics,Networking,18-24,Platinum
A122W2UUIAN426,Gaming,Networking,55+,Silver
AU9ZRQLTFTFYC,Mobile,Gaming,45-54,Platinum
A3KYAGQ8OZA97T,Camera,Electronics,55+,Bronze
A1GQCP16DRZ92N,Networking,Networking,25-34,Platinum
AI6X7T99M0RPL,Mobile,Wearables,18-24,Gold
A1IIV2G22EBHCH,Mobile,Wearables,25-34,Silver
A1002O7Q4BOWMM,Electronics,Camera,35-44,Gold
A1VWIXAE6V6VK8,Mobile,Gaming,55+,Platinum
A1U7BTDDPAKQK5,Gaming,Computers,18-24,Silver
A3QST5MLE7O34A,Wearables,Wearables,45-54,Gold
A3AW17L4O9WX88,Electronics,Mobile,35-44,Platinum
A1DN4BIWG180M4,Electronics,Gaming,35-44,Platinum
A1H1OUIOR7QP6H,Audio,Networking,25-34,Bronze
AKVY3FDMU42ZA,Networking,Electronics,25-34,Bronze
A1MN0VBDQKWYDK,Camera,Gaming,55+,Gold
A1R0JMNRV7HVQM,Networking,Electronics,35-44,Gold
A3BX6D5SHQMQLR,Gaming,Wearables,55+,Gold
A2F7CSE6KT7NI4,Audio,Audio,55+,Platinum
A1T8HNBEIMGNR,Computers,Networking,35-44,Silver
A281YNUJLGXDXO,Wearables,Audio,45-54,Silver
A2C4AHHI9E0WW6,Networking,Networking,45-54,Platinum
A3E33U5I0L2HBD,Computers,Electronics,35-44,Gold
A16CILIZUP4N0M,Audio,Wearables,35-44,Silver
A3FU8T75Q5YGC7,Computers,Camera,35-44,Bronze
AOQYBK8Y5EAA8,Computers,Wearables,55+,Silver
A2M144DDJJO3ZU,Camera,Camera,18-24,Silver
AEUN0EPP8NLWP,Networking,Camera,55+,Bronze
A1BKJNAWJT2TG2,Computers,Electronics,25-34,Bronze
A2SRVDDDOQ8QJL,Electronics,Electronics,35-44,Bronze
AHVHP0J5Z00EC,Electronics,Electronics,18-24,Bronze
A362OVYGARNONL,Gaming,Electronics,18-24,Silver
AS4A8GH1B5QBP,Mobile,Electronics,25-34,Platinum
A31VT86ORW56W6,Computers,Audio,35-44,Platinum
A3OFJFI4H4UQVJ,Camera,Mobile,55+,Gold
A2D6OAU9M4QB4Z,Audio,Computers,25-34,Bronze
A3GD3798H1944F,Computers,Gaming,25-34,Platinum
A1HS14BH9LRFFW,Electronics,Wearables,18-24,Silver
A15HYGKW29MS3M,Audio,Networking,45-54,Gold
ABWSGP1O85576,Camera,Electronics,55+,Silver
A3IH9ABCWRKOCV,Networking,Gaming,45-54,Platinum
A3PIRCSB1WQZXY,Networking,Audio,25-34,Silver
A3GPK27ZSK5GGJ,Computers,Camera,45-54,Silver
A3BSJQ1PFL9223,Gaming,Electronics,25-34,Bronze
AFTKE46FGRQ0S,Gaming,Mobile,45-54,Platinum
A1PXQEBLUBV1O,Computers,Camera,18-24,Platinum
A97SCYHZQRF00,Electronics,Networking,45-54,Gold
AGEZ9W22L339S,Gaming,Wearables,25-34,Platinum
A39A1ATMD8JKXN,Computers,Mobile,25-34,Platinum
A6O8MVF55UTG3,Audio,Audio,25-34,Platinum
APKFIZH7HLZ6X,Gaming,Audio,25-34,Bronze
A2D0MELOVA91MV,Camera,Mobile,45-54,Silver
A2ERKYPGOX4JWH,Wearables,Camera,25-34,Silver
ACY0PZK1N89A3,Gaming,Audio,18-24,Gold
A1DRNVWLE92A3Z,Computers,Computers,35-44,Gold
A2256XQAA1L8V8,Computers,Networking,18-24,Platinum
A1P1XIY7PXJRHR,Camera,Electronics,35-44,Gold
A3IZS81ELY3DF8,Computers,Networking,18-24,Bronze
A272T6450SX4NP,Camera,Audio,55+,Silver
A157B5PDH2VJ9L,Gaming,Mobile,35-44,Silver
ACBZSTH8G6TVD,Wearables,Computers,25-34,Bronze
A1F9O5V2L0M4FG,Camera,Networking,18-24,Silver
A20WVOD4VTLXSA,Computers,Computers,55+,Silver
A1E0VNJT0YY9Y7,Networking,Camera,45-54,Bronze
A2Y5AJIYX57OB3,Camera,Computers,35-44,Silver
A1XEL4ULJQQUF8,Audio,Mobile,18-24,Gold
A3MY6MIWDUJTJC,Camera,Computers,35-44,Silver
A38RK04ZP67TPA,Electronics,Wearables,18-24,Bronze
AIG2CT4XWDJ61,Wearables,Networking,55+,Gold
A13OAC05BLK8NS,Mobile,Mobile,55+,Bronze
AU8HPK8XVXBR,Camera,Computers,18-24,Gold
A1JSZC38M4B5H2,Mobile,Networking,25-34,Gold
AXCLVQDJ4T5PP,Networking,Electronics,25-34,Platinum
A1BIR2G0235III,Audio,Networking,45-54,Bronze
A14WI5ZAYYG9CK,Mobile,Computers,35-44,Platinum
A3URSOXM8AYOL5,Networking,Electronics,45-54,Platinum
A2DCDVBKD80O87,Networking,Gaming,18-24,Gold
A3N7T0DY83Y4IG,Gaming,Wearables,25-34,Gold
A2STDL6NOWZF43,Computers,Wearables,45-54,Silver
AZ9SM1N8KFLI2,Computers,Computers,18-24,Silver
A3KUGGFNPJ8XI2,Computers,Computers,18-24,Gold
A39XYU2AMCM4VR,Computers,Mobile,35-44,Bronze
AFJUUZ5OOV21U,Audio,Mobile,55+,Silver
A10OUFL4T4XE7J,Audio,Wearables,45-54,Gold
A30MWMKIF9CDYN,Networking,Mobile,25-34,Silver
A1C2A6I9S13EGR,Mobile,Audio,25-34,Bronze
A1TPQIM8DOH9JN,Camera,Computers,25-34,Silver
AZAKCIFE27RAA,Electronics,Wearables,35-44,Platinum
A3JJUCA6K4P31H,Computers,Electronics,55+,Platinum
ANFTEUGD3CUR7,Computers,Mobile,25-34,Bronze
A1PTU72F2OJ7BP,Wearables,Camera,55+,Silver
A23TIIKRCWNHV1,Electronics,Networking,18-24,Silver
A39P8TB9YS99V9,Audio,Networking,45-54,Bronze
A7QPYT4BBLU5Q,Networking,Wearables,35-44,Silver
AJFEGOD211XJ4,Electronics,Gaming,45-54,Gold
A35SCB3ICNM294,Electronics,Computers,25-34,Silver
AM6HS4KPCC3TV,Networking,Networking,25-34,Gold
ASBLB6RQZUZYS,Gaming,Computers,45-54,Silver
ASV6QZZ0C83DC,Camera,Mobile,45-54,Gold
AZI7DHQ3WXGIN,Computers,Networking,25-34,Bronze
A19GBVDD1XCHWJ,Wearables,Electronics,55+,Silver
A2DCBGK8J5E6PC,Wearables,Audio,25-34,Bronze
ASL2847HN15DY,Gaming,Gaming,45-54,Platinum
A12A1OLC3UURA6,Audio,Networking,45-54,Bronze
A17WRJ0Q62NE25,Networking,Electronics,55+,Gold
A2ELS4QGNO2VJW,Mobile,Wearables,25-34,Platinum
A2P31W0IBT721S,Gaming,Audio,35-44,Platinum
A3LN6N2ACEFQB3,Camera,Audio,18-24,Gold
A2P533MRZ7JB2Y,Camera,Electronics,25-34,Bronze
A2EW54CW9XM90X,Camera,Electronics,18-24,Gold
A3THKM5QX5XBKQ,Networking,Camera,18-24,Silver
A32Y8TCPN2IMRJ,Networking,Wearables,45-54,Platinum
A2UYB7G0NJ9KSW,Computers,Audio,45-54,Platinum
A1E7VFQXWR6PZL,Audio,Electronics,18-24,Gold
A15DAGO3XOK2GB,Networking,Audio,25-34,Platinum
A2N2XSX54EJQ7C,Camera,Computers,55+,Silver
A1U9LLC6S3RPHA,Camera,Wearables,25-34,Platinum
AE54GRO80EZ8F,Wearables,Mobile,45-54,Gold
A32ZG79E8B0YHF,Gaming,Mobile,45-54,Silver
ACLYXOIS2TS66,Wearables,Mobile,55+,Silver
AIR3XKH6RZC4U,Audio,Electronics,35-44,Bronze
A2MZGC9XS8K9AT,Electronics,Networking,25-34,Platinum
AST7PP1NQDFMP,Electronics,Wearables,45-54,Bronze
A2EWXTWE1KLBWB,Camera,Audio,35-44,Gold
AEZXF9HTO70QB,Electronics,Computers,25-34,Silver
A9HBGLVQNKZS,Wearables,Gaming,55+,Bronze
A38W2P4LH0F2YW,Wearables,Networking,55+,Bronze
A1XYC5TE3YU371,Networking,Gaming,25-34,Silver
A3R1PPCNVYP3P5,Electronics,Networking,55+,Platinum
A29B1DZDZER4XN,Audio,Audio,35-44,Platinum
A3K43UM7TWLC6K,Computers,Wearables,45-54,Bronze
A36URDTDOMMB2L,Computers,Computers,25-34,Bronze
A3KTLQGY2FA0HS,Electronics,Gaming,45-54,Gold
A3QGL4W4KC6I45,Mobile,Audio,45-54,Bronze
A2SRT262WG2WH6,Networking,Computers,25-34,Bronze
AOC61H7R79KWW,Audio,Gaming,18-24,Platinum
A1S52IKO52ZC39,Audio,Wearables,18-24,Silver
A3HFLP79VGKHF7,Electronics,Electronics,18-24,Platinum
A20C6KVUZKC3Q3,Wearables,Gaming,25-34,Platinum
AT6O8DA1EHCIW,Mobile,Mobile,18-24,Gold
A369VFXOXLJB3W,Electronics,Computers,55+,Platinum
A2QVOTOG1RAN4A,Wearables,Networking,55+,Platinum
AM72D6GQZAARK,Networking,Networking,35-44,Bronze
AY09N8DV2G24D,Computers,Audio,25-34,Platinum
A1EC7AU8EA6ME,Mobile,Gaming,35-44,Platinum
A1EEXJ958QNZHH,Electronics,Electronics,25-34,Gold
AXGYJVKBF2G4O,Audio,Wearables,45-54,Gold
A1TUCEV8TAUNXY,Wearables,Audio,35-44,Platinum
A1BTCPUNP3XZEF,Camera,Camera,18-24,Gold
A2CAG5WH54OW8A,Gaming,Camera,55+,Bronze
A2VTJGB6USZN9F,Mobile,Computers,25-34,Platinum
A1J1LFUQUV6H60,Camera,Wearables,45-54,Platinum
A3ARLR1FNRXSTA,Gaming,Mobile,25-34,Silver
AOBLBFVRABVH0,Networking,Networking,25-34,Bronze
A3M5O46W93I52I,Computers,Electronics,55+,Gold
A3HMXLPABEVAG2,Networking,Computers,35-44,Silver
A14VLDBD5YAGAW,Electronics,Audio,45-54,Bronze
A1V2KFZVKM8WJB,Camera,Wearables,18-24,Gold
A24AX2P3PW6EBH,Audio,Mobile,25-34,Silver
A2EWLO20E6PWUL,Networking,Electronics,35-44,Gold
A1BFUJS58L8GBC,Gaming,Electronics,35-44,Bronze
A3VBNEEFX2MBMM,Wearables,Computers,35-44,Bronze
A2315F2F0V99I0,Mobile,Wearables,25-34,Platinum
A384HCT15QT0O1,Mobile,Computers,45-54,Silver
A1T5NXQ4UHWJ1L,Mobile,Audio,55+,Gold
A3161E70YI5QJL,Camera,Camera,55+,Silver
A34QF0OKJVQNW9,Computers,Computers,18-24,Silver
A3R26T2WGXRI5S,Wearables,Networking,25-34,Platinum
A21XJK6MYTI7AK,Gaming,Networking,25-34,Platinum
A3PIPAS3M7YLQC,Gaming,Computers,35-44,Gold
AHLS79XH4795A,Audio,Mobile,25-34,Silver
A19OPSLBU692X5,Computers,Audio,55+,Platinum
AQKOY0RZRJ97W,Mobile,Networking,45-54,Gold
A146I7LRMNRC4J,Electronics,Computers,55+,Gold
A23R9HO0E6UYAL,Electronics,Camera,55+,Gold
A2OIIRC3TY5QFZ,Audio,Wearables,25-34,Gold
A206LQVOINVWBL,Computers,Audio,45-54,Gold
A3HQS2YTR4GNC1,Networking,Computers,55+,Bronze
ADUTTER4DACSE,Electronics,Electronics,18-24,Gold
AYEZ7JVP9FJNB,Gaming,Audio,45-54,Silver
A38LL4JI1SRHUI,Networking,Audio,25-34,Silver
AMX6BHZCRIRJZ,Mobile,Networking,55+,Platinum
ANDR90VLB09Z3,Gaming,Audio,45-54,Gold
A1KC46Z3OSFHD4,Computers,Wearables,55+,Silver
A19IXT5HDFY9HL,Computers,Computers,25-34,Silver
A2DZYGXBL9MZHD,Networking,Mobile,55+,Gold
A32IQ5L712TDOM,Audio,Networking,35-44,Gold
A3UGF61FII2FD8,Audio,Mobile,35-44,Platinum
A2VCZP1QR6F8W8,Computers,Gaming,35-44,Silver
A16CC1GK3TL3,Wearables,Mobile,25-34,Bronze
A1UDGAOX552JSW,Mobile,Mobile,35-44,Gold
ALR3HC474I2E5,Wearables,Networking,25-34,Bronze
A3I95OSZX90GJK,Wearables,Wearables,25-34,Gold
A3BHFLWWDHNR2X,Electronics,Electronics,55+,Silver
A1SPJ5GAFVIVY7,Gaming,Camera,45-54,Bronze
A2NJOH0ESFZ1D6,Audio,Computers,35-44,Bronze
A1EAVFTXJUDDLK,Wearables,Wearables,35-44,Gold
ABKQ6LO184GRG,Mobile,Wearables,25-34,Bronze
A19KS7LDUDOAUL,Computers,Camera,35-44,Silver
A2ICKCUWGCAMPX,Mobile,Camera,55+,Bronze
A2IDALM5L16R60,Camera,Wearables,55+,Silver
A171JOM1WWO69U,Networking,Electronics,18-24,Silver
A38RVHADJCQU7Q,Networking,Computers,35-44,Silver
AOYDLO9B6M9HL,Gaming,Wearables,18-24,Silver
A2D87C4DVHLQLK,Audio,Computers,55+,Platinum
A13EQE9EY2ET93,Audio,Electronics,25-34,Gold
A2S8DISEQFVLCA,Camera,Audio,55+,Silver
A3D0ITO1D83PV7,Computers,Gaming,18-24,Bronze
A3FW472GT8OFQV,Computers,Audio,45-54,Platinum
A29F7QXIK3J8GJ,Mobile,Mobile,25-34,Platinum
A20P890DHGG0UL,Networking,Camera,45-54,Bronze
ADGRGP45LC5JZ,Electronics,Electronics,35-44,Bronze
A35O0043BLN6FS,Networking,Gaming,18-24,Bronze
A3783QV5WTY77B,Wearables,Audio,35-44,Platinum
A1ISWR1IH73YKS,Mobile,Gaming,18-24,Silver
A3ITKV6PPPQC36,Camera,Electronics,18-24,Platinum
A3VKXTBE2POITN,Wearables,Networking,25-34,Silver
A20AHH3Z8CCB6S,Audio,Mobile,45-54,Silver
A2WE5MSEZ84H9V,Electronics,Networking,18-24,Silver
A3LAVQS23XB7G2,Gaming,Networking,45-54,Platinum
AV9ABODU1BPYH,Camera,Mobile,25-34,Platinum
ADZAD454Z7QOI,Mobile,Mobile,55+,Bronze
A6A75L2LKTODP,Networking,Computers,25-34,Silver
A3FD934WH65VKG,Gaming,Wearables,18-24,Silver
A29QCPFDSDNNKQ,Audio,Camera,25-34,Platinum
AGAJSLDR47365,Audio,Camera,25-34,Silver
A2X0M99LONUTJ8,Wearables,Networking,55+,Gold
AT5EFU3Q4L6BP,Networking,Gaming,55+,Bronze
A3MCIAFO37VH14,Computers,Gaming,55+,Gold
A3VJ63SLL7TFXF,Networking,Camera,25-34,Silver
A11F5JGOE5YCQL,Computers,Networking,55+,Gold
A3JJI3S7SYZ3TA,Wearables,Electronics,45-54,Gold
AMZD6J1N7Q7XH,Gaming,Networking,18-24,Silver
A2KW3O9TMOT4TC,Mobile,Mobile,55+,Bronze
A35Q3R0J71EPLP,Mobile,Audio,45-54,Silver
A12K9G521NVQ7V,Audio,Electronics,45-54,Bronze
A2D29NKMU0ETZ2,Gaming,Gaming,25-34,Silver
A1SCJZKEPWEJR6,Computers,Audio,25-34,Gold
A1UK0K2ALTXP2X,Mobile,Mobile,18-24,Gold
A1CRXIYDYIHC0O,Gaming,Networking,55+,Bronze
A2BE09MO59S1YJ,Wearables,Networking,45-54,Silver
A241HBUTNOTAPB,Audio,Electronics,45-54,Bronze
A1TH5UXT33E7RC,Mobile,Mobile,18-24,Gold
A2B0WZ3TVVAIVV,Wearables,Audio,55+,Platinum
A97FECMLMZBOK,Networking,Computers,18-24,Silver
